ip_address,progress,date,time,id,conf_scale,gender,age,seen_video_before,video,lineup,lineup_response,accuracy,confidence_bin,response
24.15.186.1,100,2019-10-03,05:41:06,R_1EWD6OiU0MRK3R1,80,Male,34,2,176,170,7,correct,medium,correct rejection
74.199.111.98,100,2019-10-03,05:43:04,R_2tJziv8RCsfTMwf,71,Female,45,NA,173,164,7,correct,medium,correct rejection
108.215.122.164,100,2019-10-03,05:43:32,R_8DkDjt4TB8Jpolz,75,Female,48,2,164,164,6,correct,medium,correct identification
73.180.207.177,100,2019-10-03,05:43:43,R_RfB1AWSGgMIH1AZ,30,Male,50,NA,173,173,3,incorrect,low,tp filler id
173.171.72.251,100,2019-10-03,05:45:46,R_2Pd10pM5qKpGh3b,88,Male,53,NA,164,164,3,incorrect,high,tp filler id
69.132.15.236,100,2019-10-03,05:45:50,R_1gHnZuE2KHCX8ia,60,Female,46,NA,176,176,6,correct,medium,correct identification
71.92.14.46,100,2019-10-03,05:46:06,R_d7qFL6KH5JFgMa5,10,Female,25,NA,164,164,7,incorrect,low,incorrect rejection
69.14.50.126,100,2019-10-03,05:46:20,R_5dz7R8MdXVbXlBv,24,Male,37,NA,164,173,2,incorrect,low,ta filler id
73.121.253.179,100,2019-10-03,05:46:48,R_Uyg8qaC9Qu8J3ep,82,Female,27,2,176,170,7,correct,high,correct rejection
68.81.6.103,100,2019-10-03,05:48:21,R_p4nVeXUQ6Gk5Ait,30,Male,26,NA,164,173,5,incorrect,low,ta filler id
192.80.102.170,100,2019-10-03,05:48:35,R_2pVNsZmMOMUaPGI,74,Male,45,2,176,170,7,correct,medium,correct rejection
24.127.157.111,100,2019-10-03,05:49:34,R_2EuD90c9Bhgh96r,90,Male,38,NA,170,170,3,correct,high,correct identification
68.50.204.132,100,2019-10-03,05:50:53,R_2dGz8ycsnDxJz7u,60,Male,45,NA,173,173,7,incorrect,medium,incorrect rejection
172.56.34.0,100,2019-10-03,05:50:58,R_3mlNVjVj8cMBN4v,92,Female,33,2,173,164,7,correct,high,correct rejection
69.143.168.234,100,2019-10-03,05:51:33,R_1NnpWbSFSolQt0Y,20,Male,33,NA,164,173,7,correct,low,correct rejection
71.229.74.247,100,2019-10-03,05:51:37,R_abkklJmnfssDBv3,90,Female,42,NA,173,173,5,correct,high,correct identification
76.189.66.193,100,2019-10-03,05:52:06,R_3n6qPU9GxdLEoC0,57,Female,47,2,164,164,5,incorrect,medium,tp filler id
71.78.23.147,100,2019-10-03,05:52:37,R_1QbjuGd16QnZPJh,88,Female,59,2,176,176,6,correct,high,correct identification
76.116.226.54,100,2019-10-03,05:52:51,R_22Dqo9gIBB3CYoW,95,Male,38,NA,173,164,7,correct,high,correct rejection
98.185.5.68,100,2019-10-03,05:53:21,R_3pu0rebZK7aB5Ub,31,Male,39,NA,170,170,3,correct,low,correct identification
71.201.252.94,100,2019-10-03,05:55:12,R_33rplw972Unq7TF,81,Female,45,NA,173,173,5,correct,high,correct identification
168.216.11.27,100,2019-10-03,05:55:15,R_2eWsaMurYK4E0Sg,50,Female,28,2,164,173,5,incorrect,low,ta filler id
107.203.101.75,100,2019-10-03,05:55:16,R_2Ceu66HveJjKzpO,35,Female,59,2,164,164,7,incorrect,low,incorrect rejection
107.202.39.171,100,2019-10-03,05:55:47,R_2wvOmYqZt24c1tM,73,Male,39,NA,173,164,3,incorrect,medium,ta filler id
204.126.3.245,100,2019-10-03,05:55:55,R_a5FJhSmFvFejC5H,60,Male,23,2,173,164,7,correct,medium,correct rejection
75.107.169.186,100,2019-10-03,05:56:51,R_BAogJ0sz8hGJIWd,75,Female,44,2,170,170,2,incorrect,medium,tp filler id
71.226.85.44,100,2019-10-03,05:57:03,R_3h4uu4RFEzEeILC,76,Other,54,NA,176,170,4,incorrect,medium,ta filler id
198.208.47.83,100,2019-10-03,05:57:06,R_1hJO9yWXtn2Yh6t,93,Female,38,NA,173,173,5,correct,high,correct identification
24.74.17.49,100,2019-10-03,05:57:08,R_2EGcvSTtnP6VEaT,51,Female,32,NA,170,176,7,correct,medium,correct rejection
67.173.145.78,100,2019-10-03,05:57:12,R_1H1c86dIuVdkH6r,100,Female,34,2,173,173,5,correct,high,correct identification
67.163.130.138,100,2019-10-03,05:57:44,R_3GE7hnEm8SNqIjH,31,Female,45,2,164,164,6,correct,low,correct identification
172.74.65.24,100,2019-10-03,05:57:50,R_Apq0jZokACW9QoF,91,Female,66,2,164,173,7,correct,high,correct rejection
205.254.147.8,100,2019-10-03,05:58:34,R_1gw19ANo9DiCt8f,81,Male,51,2,164,173,7,correct,high,correct rejection
71.163.61.54,100,2019-10-03,05:58:58,R_1LcnqMuQVvz38u0,62,Female,36,NA,170,176,7,correct,medium,correct rejection
108.28.230.153,100,2019-10-03,05:59:01,R_YaBVfGqgHCpfJeN,40,Female,54,2,164,164,4,incorrect,low,tp filler id
158.255.226.75,100,2019-10-03,05:59:51,R_2VF22k472wVsoEA,74,Male,42,NA,170,170,3,correct,medium,correct identification
173.63.107.83,100,2019-10-03,06:00:24,R_2uQDRYd05SNvivn,61,Female,49,2,164,164,7,incorrect,medium,incorrect rejection
100.8.149.204,100,2019-10-03,06:00:51,R_1Lp9Xuu4n1cSw9z,100,Male,48,2,176,170,4,incorrect,high,ta filler id
70.53.154.17,100,2019-10-03,06:01:34,R_3m2HJWwjtaKtioP,71,Other,31,NA,164,173,7,correct,medium,correct rejection
73.156.99.197,100,2019-10-03,06:02:59,R_1Qzu4kJCP2p2aD8,80,Male,28,NA,176,170,1,incorrect,medium,ta filler id
173.73.89.197,100,2019-10-03,06:04:27,R_Ovr1b620yzLriEN,80,Male,33,NA,170,176,4,incorrect,medium,ta filler id
63.167.242.19,100,2019-10-03,06:04:44,R_UbVOkks9vEud2j7,92,Female,57,NA,173,173,5,correct,high,correct identification
108.243.62.144,100,2019-10-03,06:04:47,R_3POmCOkTq0RDBUk,98,Female,26,2,170,170,3,correct,high,correct identification
74.134.184.213,100,2019-10-03,06:08:31,R_2uxFpeQBSTmKRBP,90,Female,31,NA,170,176,7,correct,high,correct rejection
73.244.227.226,100,2019-10-03,06:08:52,R_uspfTCINs2Fc2sx,90,Male,54,2,164,164,6,correct,high,correct identification
108.217.64.88,100,2019-10-03,06:09:11,R_2rNkd0R89jZ2eDu,51,Male,27,NA,173,164,3,incorrect,medium,ta filler id
72.214.38.57,100,2019-10-03,06:09:29,R_25Mx4Q4Ckw8Ys2T,85,Female,60,2,164,173,7,correct,high,correct rejection
50.82.107.254,100,2019-10-03,06:09:42,R_2YbQ2shh2xnTzrl,90,Male,47,NA,164,173,7,correct,high,correct rejection
172.78.53.71,100,2019-10-03,06:10:20,R_3GE2B1uE3YkRbsF,75,Female,57,NA,164,164,3,incorrect,medium,tp filler id
152.179.66.210,100,2019-10-03,06:10:37,R_3QVQ2cKloZoJPAm,97,Male,31,NA,164,173,1,incorrect,high,ta filler id
71.228.182.243,100,2019-10-03,06:11:14,R_1CkZOxYwb6xref4,85,Female,33,2,176,176,7,incorrect,high,incorrect rejection
24.190.97.249,100,2019-10-03,06:11:21,R_3hzGlEDz625IJjE,72,Male,28,NA,164,173,5,incorrect,medium,ta filler id
71.219.64.48,100,2019-10-03,06:12:27,R_3LYni8ML25RZQD3,30,Female,30,NA,170,170,4,incorrect,low,tp filler id
73.246.230.172,100,2019-10-03,06:12:27,R_1QMV0rzizHOFj2C,80,Male,28,2,170,170,3,correct,medium,correct identification
73.133.239.80,100,2019-10-03,06:13:36,R_1d7cSNNjO9KdNyg,90,Male,23,NA,173,173,5,correct,high,correct identification
209.133.34.41,100,2019-10-03,06:13:43,R_r6nJhF6B3s2K73r,70,Male,42,2,164,164,7,incorrect,medium,incorrect rejection
107.1.58.90,100,2019-10-03,06:13:46,R_3P7CXaWgJQkqGi3,65,Male,33,NA,173,164,7,correct,medium,correct rejection
73.154.172.129,100,2019-10-03,06:13:56,R_20ZLSWCUFI87Bqt,65,Male,50,2,173,173,5,correct,medium,correct identification
64.145.65.5,100,2019-10-03,06:14:10,R_1flbQ0jilqMG6te,90,Female,26,NA,164,164,6,correct,high,correct identification
205.204.186.15,100,2019-10-03,06:15:03,R_2E5mR9Vx71aiXdL,85,Female,28,2,173,173,1,incorrect,high,tp filler id
108.68.128.155,100,2019-10-03,06:16:11,R_1opdMEXs47pqjl5,75,Male,37,NA,164,173,7,correct,medium,correct rejection
96.246.180.120,100,2019-10-03,06:16:33,R_1FJqFmPVCcuFp7y,100,Male,21,NA,173,173,5,correct,high,correct identification
73.147.160.57,100,2019-10-03,06:16:38,R_O1ZQCGjywHxbYBz,66,Female,33,NA,173,164,7,correct,medium,correct rejection
69.221.107.193,100,2019-10-03,06:17:10,R_1LGrAe4bZG77x4j,46,Female,33,2,173,164,3,incorrect,low,ta filler id
74.195.66.237,100,2019-10-03,06:17:22,R_3nAgZzAa9VDG6rQ,31,Female,32,NA,176,176,6,correct,low,correct identification
200.35.154.220,100,2019-10-03,06:17:32,R_xbTYZUy1N5pHcIN,93,Female,28,NA,176,176,3,incorrect,high,tp filler id
99.203.118.186,100,2019-10-03,06:17:49,R_1laa9CNl4ds7YCu,88,Female,24,NA,176,170,5,incorrect,high,ta filler id
99.170.236.137,100,2019-10-03,06:18:28,R_sIlrkTn4EQkwvBL,84,Male,66,2,173,173,5,correct,high,correct identification
75.163.63.75,100,2019-10-03,06:18:36,R_3PU0EqkOXuJV452,2,Female,40,NA,176,176,2,incorrect,low,tp filler id
165.166.84.10,100,2019-10-03,06:19:07,R_2bZaPxwjLV2eUwy,90,Female,30,NA,173,173,5,correct,high,correct identification
24.166.107.64,100,2019-10-03,06:19:19,R_3DHf40fc5fdYJ9L,30,Female,69,2,176,170,2,incorrect,low,ta filler id
98.20.244.92,100,2019-10-03,06:19:36,R_d1oz6hklg7NgfJf,92,Female,31,NA,173,173,5,correct,high,correct identification
74.133.25.196,100,2019-10-03,06:19:51,R_1Iza4VGnGSahVI0,61,Male,52,2,176,170,7,correct,medium,correct rejection
198.177.95.129,100,2019-10-03,06:20:57,R_3kOn5CjySXQ1t4E,75,Female,40,NA,173,164,7,correct,medium,correct rejection
2.99.164.27,100,2019-10-03,06:23:16,R_3L1oCioe1ljl19n,71,Male,27,NA,164,173,7,correct,medium,correct rejection
136.55.208.136,100,2019-10-03,06:23:34,R_3nTw3hityfzyHYu,80,Female,66,2,164,164,7,incorrect,medium,incorrect rejection
75.90.165.244,100,2019-10-03,06:23:40,R_ODvqg1yxP926wMN,90,Female,59,2,164,164,6,correct,high,correct identification
71.47.201.199,100,2019-10-03,06:24:24,R_tZ0yzzsOYbxMoEx,80,Female,30,NA,173,164,7,correct,medium,correct rejection
50.89.213.70,100,2019-10-03,06:25:01,R_2pVQna3PxPYp6LX,85,Male,24,NA,176,170,7,correct,high,correct rejection
72.82.238.72,100,2019-10-03,06:25:13,R_Aj5EMPLQzpH0Fa1,59,Female,25,2,176,170,7,correct,medium,correct rejection
50.49.114.151,100,2019-10-03,06:25:17,R_XnA1NEF9LgqO8kp,61,Male,53,2,170,176,7,correct,medium,correct rejection
23.121.76.86,100,2019-10-03,06:26:50,R_2VjBbWmpjB6DO89,50,Male,34,2,164,164,5,incorrect,low,tp filler id
24.1.148.27,100,2019-10-03,06:27:20,R_1l4Ypr6ZfJwj9Ps,92,Female,59,2,173,173,5,correct,high,correct identification
184.63.39.85,100,2019-10-03,06:27:31,R_1QGFuVW4zGZa7pt,70,Female,39,2,173,164,5,incorrect,medium,ta filler id
168.215.91.130,100,2019-10-03,06:28:04,R_24AhektbOibwkQN,70,Male,32,2,170,176,7,correct,medium,correct rejection
216.81.126.7,100,2019-10-03,06:28:08,R_Zh0eVVgdK7w71mx,52,Male,34,NA,164,164,6,correct,medium,correct identification
216.128.226.121,100,2019-10-03,06:28:21,R_1QlT8BuIjBC1Lv5,95,Male,39,2,170,170,3,correct,high,correct identification
76.0.59.205,100,2019-10-03,06:28:24,R_1DBawjHqN65Yloq,67,Male,66,2,170,176,7,correct,medium,correct rejection
162.245.132.49,100,2019-10-03,06:28:28,R_3psZL5uYU6Pc2Ur,83,Male,25,NA,164,173,7,correct,high,correct rejection
107.218.237.214,100,2019-10-03,06:28:30,R_3m2fMRYmWmRVy5E,70,Male,59,NA,176,170,4,incorrect,medium,ta filler id
138.207.199.3,100,2019-10-03,06:28:36,R_vOezKnCRXimOCJj,90,Female,24,2,173,173,5,correct,high,correct identification
155.91.45.236,100,2019-10-03,06:28:41,R_2Ui5Fhk1Genu5P9,100,Female,26,NA,176,170,7,correct,high,correct rejection
107.77.192.71,100,2019-10-03,06:28:46,R_8eTF0PnHxI7qObf,76,Female,35,2,170,176,6,incorrect,medium,ta filler id
66.229.17.134,100,2019-10-03,06:28:52,R_1ia3VkYA5g8onu2,50,Female,41,2,170,170,6,incorrect,low,tp filler id
204.28.140.7,100,2019-10-03,06:29:45,R_3sc3BhArdrO1d46,90,Male,24,2,173,164,5,incorrect,high,ta filler id
71.93.215.12,100,2019-10-03,06:30:48,R_1ibpABEMJeTOZYF,80,Male,26,2,173,164,7,correct,medium,correct rejection
174.250.8.6,100,2019-10-03,06:31:03,R_3fCp9rLqYo6BXwh,63,Male,37,NA,176,176,2,incorrect,medium,tp filler id
185.229.59.153,100,2019-10-03,06:31:19,R_2dLJOTEZCeStoSr,100,Female,31,NA,176,176,6,correct,high,correct identification
74.72.17.152,100,2019-10-03,06:31:30,R_bBCExesDUTl42qZ,85,Female,23,NA,173,164,3,incorrect,high,ta filler id
71.92.206.243,100,2019-10-03,06:31:46,R_1q4WGkjySBkt47s,100,Male,38,NA,173,173,5,correct,high,correct identification
161.11.160.136,100,2019-10-03,06:32:40,R_9MJWkt8YZ9KBo8V,51,Female,43,NA,176,170,7,correct,medium,correct rejection
66.77.71.5,100,2019-10-03,06:33:25,R_2EoQdWmbPR7NWKm,75,Female,42,NA,164,164,6,correct,medium,correct identification
67.244.16.40,100,2019-10-03,06:34:58,R_02LfSGz8VRMC9MJ,57,Male,33,NA,164,164,2,incorrect,medium,tp filler id
208.102.177.155,100,2019-10-03,06:35:19,R_1LpPutHnyo4t0PO,88,Male,31,NA,176,176,5,incorrect,high,tp filler id
74.221.188.210,100,2019-10-03,06:35:35,R_YRoxwPRG7Je8qOt,89,Male,48,NA,176,170,7,correct,high,correct rejection
193.181.253.38,100,2019-10-03,06:35:49,R_24wwrYH2EKFLE9G,91,Male,28,NA,164,173,1,incorrect,high,ta filler id
173.3.121.59,100,2019-10-03,06:37:12,R_2xQxHHk2ykccmgH,60,Female,33,NA,164,164,6,correct,medium,correct identification
162.197.4.71,100,2019-10-03,06:39:49,R_pmTKmbo0ApydYMV,81,Male,38,2,173,164,7,correct,high,correct rejection
68.205.49.203,100,2019-10-03,06:40:35,R_3oRABtpMPqXea1h,40,Female,26,NA,173,173,5,correct,low,correct identification
98.186.161.51,100,2019-10-03,06:41:42,R_1Q0MlUkXJWCTpVD,90,Female,35,2,173,173,5,correct,high,correct identification
97.85.224.252,100,2019-10-03,06:41:44,R_1eIBZzOjqOjyQ7M,80,Male,37,NA,173,173,5,correct,medium,correct identification
74.221.165.225,100,2019-10-03,06:42:49,R_3gRFKgd6e7eOdr5,62,Female,67,2,170,176,7,correct,medium,correct rejection
107.77.200.22,100,2019-10-03,06:42:49,R_28CzYGB9uSCT4R6,75,Female,46,NA,170,170,3,correct,medium,correct identification
68.14.124.197,100,2019-10-03,06:43:18,R_2wgJuzuiDFdNeau,100,Female,58,NA,176,170,7,correct,high,correct rejection
69.251.242.23,100,2019-10-03,06:43:26,R_3dGGq5Ah8oT7RRv,77,Male,33,NA,176,176,6,correct,medium,correct identification
108.209.248.148,100,2019-10-03,06:43:55,R_vTdeczCXvRf86Jj,100,Female,51,NA,164,173,7,correct,high,correct rejection
72.225.185.148,100,2019-10-03,06:44:32,R_3DkkSUlNHPPqV8q,98,Female,29,2,173,164,7,correct,high,correct rejection
64.151.11.246,100,2019-10-03,06:44:50,R_1juEiVq6Fcp26s6,88,Female,41,2,173,173,5,correct,high,correct identification
107.77.201.151,100,2019-10-03,06:45:13,R_3lQXJMSgxGtR4h2,98,Male,42,NA,173,173,5,correct,high,correct identification
142.197.65.233,100,2019-10-03,06:45:18,R_1GWHTCLPttPyKmk,75,Male,62,2,164,173,4,incorrect,medium,ta filler id
74.130.20.236,100,2019-10-03,06:45:18,R_1IWq5qtFpoWXxtc,70,Male,32,NA,170,176,7,correct,medium,correct rejection
68.132.161.226,100,2019-10-03,06:45:36,R_sv937PIm1uZirdf,85,Female,51,NA,173,164,7,correct,high,correct rejection
173.19.165.161,100,2019-10-03,06:46:35,R_Z3r3DiyBqiXxK5b,82,Female,38,NA,170,170,3,correct,high,correct identification
66.211.253.2,100,2019-10-03,06:47:07,R_3ipMSHOsRpRojs7,50,Male,28,NA,164,173,7,correct,low,correct rejection
199.241.148.48,100,2019-10-03,06:48:16,R_3fdViEtz3Yab2N7,71,Female,55,NA,176,176,7,incorrect,medium,incorrect rejection
131.148.34.106,100,2019-10-03,06:48:18,R_3qV7Ov542gqEE0q,100,Male,65,2,176,176,7,incorrect,high,incorrect rejection
70.174.187.182,100,2019-10-03,06:49:32,R_1ob4cBKPAmYwcdT,97,Female,42,NA,176,170,7,correct,high,correct rejection
71.60.122.32,100,2019-10-03,06:52:01,R_3NWgua0RfSNBUoe,92,Female,52,2,173,164,7,correct,high,correct rejection
100.0.51.203,100,2019-10-03,06:52:08,R_2Vl31uKlkYxmYqn,50,Female,33,NA,170,176,7,correct,low,correct rejection
174.54.227.185,100,2019-10-03,06:52:20,R_3g1tayWA5CUQvFX,20,Female,33,2,164,173,7,correct,low,correct rejection
216.131.24.138,100,2019-10-03,06:52:32,R_1nZy6eTNe6bfa1v,62,Female,33,NA,164,173,7,correct,medium,correct rejection
74.74.131.154,100,2019-10-03,06:53:07,R_BJsW6LHeLplAEox,92,Female,36,2,173,164,7,correct,high,correct rejection
72.211.156.181,100,2019-10-03,06:53:24,R_2VPyWUhGFGuaGpq,64,Female,57,NA,173,173,7,incorrect,medium,incorrect rejection
98.232.238.129,100,2019-10-03,06:53:34,R_1jwH3MK540Gr4s6,69,Male,32,NA,170,170,3,correct,medium,correct identification
68.45.92.79,100,2019-10-03,06:54:11,R_xykOK0GOUPVf82d,55,Male,37,2,164,164,7,incorrect,medium,incorrect rejection
73.244.208.213,100,2019-10-03,06:55:31,R_1NliddVVC79ZAzi,92,Female,26,NA,176,176,6,correct,high,correct identification
45.41.134.184,100,2019-10-03,06:55:35,R_2EFRVdHVNmg014h,60,Female,32,2,164,164,7,incorrect,medium,incorrect rejection
66.153.235.172,100,2019-10-03,06:56:18,R_DHmihotdeaIvPNL,61,Female,26,NA,176,170,4,incorrect,medium,ta filler id
73.206.18.192,100,2019-10-03,06:56:38,R_yWKypv97TnNlsSl,82,Female,38,NA,173,173,1,incorrect,high,tp filler id
68.96.163.91,100,2019-10-03,06:57:00,R_3nimZ9RikrlNDxR,99,Female,37,2,173,164,7,correct,high,correct rejection
74.232.8.92,100,2019-10-03,06:57:47,R_9AeISgOpAAjg6zv,60,Male,39,NA,176,170,7,correct,medium,correct rejection
99.189.184.91,100,2019-10-03,06:58:05,R_1mCnbc5BZC29h0Q,60,Female,74,2,173,164,7,correct,medium,correct rejection
75.100.63.124,100,2019-10-03,06:58:11,R_2QPs9weUjX6hAdn,35,Female,63,NA,170,170,7,incorrect,low,incorrect rejection
67.1.164.102,100,2019-10-03,06:58:20,R_2ZCZMHapSG2wuJq,80,Female,57,2,176,170,4,incorrect,medium,ta filler id
68.114.121.212,100,2019-10-03,06:59:00,R_1CpBfDvC0V6qB0P,90,Male,28,2,170,176,7,correct,high,correct rejection
96.46.114.226,100,2019-10-03,06:59:19,R_1pyzaJMnhhSvhhE,75,Male,49,NA,164,173,7,correct,medium,correct rejection
199.87.130.129,100,2019-10-03,06:59:45,R_110B8jjFTDrTgOU,92,Male,44,2,170,176,7,correct,high,correct rejection
184.0.192.156,100,2019-10-03,07:01:02,R_1rGNdhbvRswstgw,100,Female,38,NA,173,173,5,correct,high,correct identification
172.116.235.201,100,2019-10-03,07:01:03,R_xtHKdGNPeLEUGR3,83,Female,32,2,176,170,7,correct,high,correct rejection
45.31.64.158,100,2019-10-03,07:01:05,R_1EjrgA4jI38KuuG,84,Female,27,2,170,170,3,correct,high,correct identification
98.213.137.184,100,2019-10-03,07:02:32,R_3q7qRgH80qLQpcl,49,Male,52,NA,164,164,7,incorrect,low,incorrect rejection
71.81.196.231,100,2019-10-03,07:03:25,R_1DzBSz4GvQUgSW2,100,Female,61,2,173,173,5,correct,high,correct identification
72.174.129.81,100,2019-10-03,07:03:28,R_UEzvcn72Ca74BSF,90,Female,36,2,170,170,3,correct,high,correct identification
70.126.172.46,100,2019-10-03,07:04:52,R_2a8KGFw9WZFcC46,80,Male,46,2,173,164,7,correct,medium,correct rejection
73.230.252.248,100,2019-10-03,07:04:53,R_szHm2Uwm7vlFIZ3,50,Male,36,2,164,164,6,correct,low,correct identification
146.145.81.14,100,2019-10-03,07:05:10,R_2eXTnO4iTSsIGY2,95,Male,31,NA,173,164,7,correct,high,correct rejection
50.32.96.236,100,2019-10-03,07:05:18,R_2q8Ws96tTRCcOSd,95,Female,65,2,173,173,5,correct,high,correct identification
75.98.98.2,100,2019-10-03,07:05:26,R_3EvcpzzAK6pDVWm,90,Male,32,NA,176,176,6,correct,high,correct identification
69.128.167.152,100,2019-10-03,07:06:18,R_3I0rdSp5TcUEM97,70,Other,36,2,173,164,7,correct,medium,correct rejection
172.81.80.3,100,2019-10-03,07:08:53,R_31mgEOSkwbtSBwz,90,Male,46,2,170,176,7,correct,high,correct rejection
174.110.234.100,100,2019-10-03,07:10:34,R_1IsWcKGN3ZvbBC5,100,Female,28,NA,173,173,3,incorrect,high,tp filler id
24.228.88.127,100,2019-10-03,07:11:25,R_da0Aeplkk5AoMEh,97,Male,29,2,173,173,5,correct,high,correct identification
66.172.203.23,100,2019-10-03,07:11:45,R_2V4vSK5Gxs9VvSD,19,Female,38,NA,164,164,1,incorrect,low,tp filler id
24.101.185.119,100,2019-10-03,07:13:52,R_2QJKYHMvqg7rvqh,95,Female,32,2,170,170,3,correct,high,correct identification
50.236.7.177,100,2019-10-03,07:14:13,R_Wll74BQmHvUGWPf,75,Female,28,2,164,164,2,incorrect,medium,tp filler id
205.145.159.61,100,2019-10-03,07:15:55,R_3nUF73XMfee79pa,81,Female,37,NA,164,173,7,correct,high,correct rejection
132.206.195.43,100,2019-10-03,07:16:51,R_80v067S7WjcLFjX,70,Male,41,NA,164,164,5,incorrect,medium,tp filler id
173.72.144.250,100,2019-10-03,07:17:07,R_22AlRR7jMUC03hJ,99,Female,31,2,176,170,7,correct,high,correct rejection
107.207.112.237,100,2019-10-03,07:18:13,R_PUIfMMuLD7jpq0N,100,Male,26,2,173,164,7,correct,high,correct rejection
68.55.39.199,100,2019-10-03,07:19:55,R_psWtA8JqvtXhShz,69,Female,35,NA,164,164,6,correct,medium,correct identification
98.202.48.173,100,2019-10-03,07:20:09,R_9AXPXAx3p0yfeIp,50,Female,39,2,170,176,3,incorrect,low,ta filler id
75.68.50.124,100,2019-10-03,07:20:55,R_2xMqFBQ9e2bME4q,95,Female,37,NA,164,173,7,correct,high,correct rejection
128.164.35.225,100,2019-10-03,07:21:15,R_1N93bdzW6szt2Tx,76,Female,36,NA,164,164,6,correct,medium,correct identification
71.196.156.30,100,2019-10-03,07:22:04,R_2wHTYzESUBC8EDF,50,Female,33,2,164,164,5,incorrect,low,tp filler id
163.116.135.119,100,2019-10-03,07:23:18,R_3BKc7HkSK2DLzvr,90,Male,40,NA,176,176,7,incorrect,high,incorrect rejection
66.231.143.124,100,2019-10-03,07:23:42,R_9S8c4V94PaZqNO1,91,Female,34,2,173,173,5,correct,high,correct identification
73.91.206.91,100,2019-10-03,07:24:27,R_2PwdcjkvboeMzOF,67,Female,29,NA,170,176,3,incorrect,medium,ta filler id
104.201.87.83,100,2019-10-03,07:24:41,R_1rqeBI3H0srZy3c,100,Male,33,2,170,176,7,correct,high,correct rejection
68.109.9.165,100,2019-10-03,07:24:42,R_1DuxmY0Uhz9hYek,52,Female,36,2,170,170,3,correct,medium,correct identification
68.49.62.175,100,2019-10-03,07:24:49,R_ZkRkSXQqtPQS3st,99,Female,27,2,173,173,5,correct,high,correct identification
73.119.70.66,100,2019-10-03,07:25:05,R_2vizEc4euQWAg0s,19,Male,29,2,170,170,4,incorrect,low,tp filler id
174.234.10.230,100,2019-10-03,07:25:55,R_1KjdNBcxMne5pAl,95,Male,47,2,173,173,5,correct,high,correct identification
69.60.35.32,100,2019-10-03,07:25:58,R_2Ed6Bq3QuDXRuVf,81,Female,27,NA,176,170,4,incorrect,high,ta filler id
24.106.188.138,100,2019-10-03,07:29:24,R_AHu310DUlc1F17z,1,Male,65,2,176,176,7,incorrect,low,incorrect rejection
97.85.210.27,100,2019-10-03,07:29:42,R_3JBUFYXoSPTVQUV,80,Male,40,2,176,170,4,incorrect,medium,ta filler id
71.212.211.90,100,2019-10-03,07:29:58,R_3oNlmJSY4nBg6xg,90,Female,34,NA,173,164,7,correct,high,correct rejection
162.195.100.159,100,2019-10-03,07:31:29,R_2qDkhJWiIg25eeD,54,Female,26,NA,164,164,5,incorrect,medium,tp filler id
71.214.27.24,100,2019-10-03,07:33:10,R_29bMuijpsptvYB8,60,Female,36,NA,176,176,6,correct,medium,correct identification
75.143.28.197,100,2019-10-03,07:33:36,R_2EpgQLpuXdOViiY,80,Male,37,NA,164,173,7,correct,medium,correct rejection
99.92.54.81,100,2019-10-03,07:36:38,R_Zy4vXtme473ufnP,96,Female,22,2,176,176,6,correct,high,correct identification
98.253.155.167,100,2019-10-03,07:37:33,R_xryxXjDoWeLzwOJ,75,Male,69,2,173,164,1,incorrect,medium,ta filler id
68.173.89.140,100,2019-10-03,07:38:00,R_3lrHJKjAJC9zV9Z,40,Female,27,NA,164,164,6,correct,low,correct identification
72.186.48.53,100,2019-10-03,07:38:34,R_uqzTmytrx8gXfC9,80,Male,44,2,170,176,7,correct,medium,correct rejection
74.105.152.210,100,2019-10-03,07:39:44,R_8jrPvoCC7tFLLPj,97,Female,33,NA,170,170,3,correct,high,correct identification
98.193.59.190,100,2019-10-03,07:40:26,R_2OVyVDkhhc4BbHn,91,Male,45,NA,164,164,3,incorrect,high,tp filler id
174.77.165.44,100,2019-10-03,07:41:40,R_29iRlGwegsIyZYE,86,Male,31,2,164,164,6,correct,high,correct identification
74.129.132.0,100,2019-10-03,07:42:05,R_2S1RoA83ce83xpO,20,Female,21,NA,170,176,5,incorrect,low,ta filler id
71.120.94.119,100,2019-10-03,07:42:32,R_33m4NqyiZCyvG4V,30,Female,49,2,176,176,7,incorrect,low,incorrect rejection
172.93.60.181,100,2019-10-03,07:42:53,R_2VxWeV5uRdIHGiP,40,Female,57,2,173,164,3,incorrect,low,ta filler id
73.40.105.14,100,2019-10-03,07:44:21,R_12aLsv2MOhH3eny,80,Female,45,NA,173,173,5,correct,medium,correct identification
35.142.115.47,100,2019-10-03,07:44:41,R_2y1Id6yH6YtNop1,40,Female,34,NA,170,170,7,incorrect,low,incorrect rejection
138.162.0.42,100,2019-10-03,07:44:52,R_8izy92c5rj4Fp8R,30,Male,39,2,164,173,1,incorrect,low,ta filler id
194.53.186.116,100,2019-10-03,07:45:03,R_2QSUrFuscYsmqIz,75,Female,31,NA,173,173,5,correct,medium,correct identification
97.112.212.60,100,2019-10-03,07:45:41,R_28APk7g8CzaBrSv,75,Female,38,2,173,164,5,incorrect,medium,ta filler id
192.173.160.127,100,2019-10-03,07:45:49,R_vUlQBplkTIKFNMB,91,Female,68,2,176,170,7,correct,high,correct rejection
